acoustic_data,time_to_failure
1,1.45529678
3,1.4552967789
5,1.4552967778
3,1.4552967767
3,1.4552967756
5,1.4552967745
4,1.4552967734
3,1.4552967723
5,1.4552967712
3,1.4552967701
6,1.455296769
3,1.4552967679
8,1.4552967668
2,1.4552967657
0,1.4552967646
2,1.4552967635
6,1.4552967624
5,1.4552967613
7,1.4552967602
7,1.4552967591
10,1.455296758
6,1.4552967569
4,1.4552967558
5,1.4552967547
1,1.4552967536
2,1.4552967525
4,1.4552967514
1,1.4552967503
3,1.4552967492
8,1.4552967481
8,1.455296747
0,1.4552967459
6,1.4552967448
11,1.4552967437
9,1.4552967426
8,1.4552967415
8,1.4552967404
8,1.4552967393
5,1.4552967382
4,1.4552967371
6,1.455296736
4,1.4552967349
5,1.4552967338
0,1.4552967327
4,1.4552967316
2,1.4552967305
3,1.4552967294
1,1.4552967283
-1,1.4552967272
5,1.4552967261
6,1.455296725
7,1.4552967239
6,1.4552967228
3,1.4552967217
3,1.4552967206
6,1.4552967195
8,1.4552967184
5,1.4552967173
4,1.4552967162
4,1.4552967151
4,1.455296714
6,1.4552967129
4,1.4552967118
3,1.4552967107
1,1.4552967096
3,1.4552967085
3,1.4552967074
2,1.4552967063
8,1.4552967052
5,1.4552967041
1,1.455296703
3,1.4552967019
3,1.4552967008
-1,1.4552966997
7,1.4552966986
9,1.4552966975
8,1.4552966964
5,1.4552966953
4,1.4552966942
7,1.4552966931
3,1.455296692
5,1.4552966909
2,1.4552966898
0,1.4552966887
4,1.4552966876
6,1.4552966865
4,1.4552966854
6,1.4552966843
4,1.4552966832
2,1.4552966821
7,1.455296681
6,1.4552966799
7,1.4552966788
6,1.4552966777
4,1.4552966766
3,1.4552966755
6,1.4552966744
9,1.4552966733
4,1.4552966722
6,1.4552966711
0,1.45529667
3,1.4552966689
-1,1.4552966678
3,1.4552966667
1,1.4552966656
6,1.4552966645
9,1.4552966634
4,1.4552966623
3,1.4552966612
4,1.4552966601
3,1.455296659
2,1.4552966579
4,1.4552966568
5,1.4552966557
8,1.4552966546
8,1.4552966535
5,1.4552966524
1,1.4552966513
3,1.4552966502
6,1.4552966491
7,1.455296648
5,1.4552966469
8,1.4552966458
5,1.4552966447
6,1.4552966436
4,1.4552966425
2,1.4552966414
5,1.4552966403
-2,1.4552966392
3,1.4552966381
5,1.455296637
0,1.4552966359
2,1.4552966348
5,1.4552966337
8,1.4552966326
9,1.4552966315
6,1.4552966304
10,1.4552966293
3,1.4552966282
3,1.4552966271
1,1.455296626
2,1.4552966249
4,1.4552966238
4,1.4552966227
4,1.4552966216
-1,1.4552966205
2,1.4552966194
2,1.4552966183
6,1.4552966172
4,1.4552966161
3,1.455296615
3,1.4552966139
6,1.4552966128
11,1.4552966117
5,1.4552966106
3,1.4552966095
8,1.4552966084
6,1.4552966073
5,1.4552966062
7,1.4552966051
1,1.455296604
1,1.4552966029
1,1.4552966018
3,1.4552966007
0,1.4552965996
7,1.4552965985
9,1.4552965974
8,1.4552965963
3,1.4552965952
2,1.4552965941
2,1.455296593
3,1.4552965919
5,1.4552965908
1,1.4552965897
2,1.4552965886
-1,1.4552965875
0,1.4552965864
2,1.4552965853
0,1.4552965842
7,1.4552965831
5,1.455296582
6,1.4552965809
6,1.4552965798
6,1.4552965787
8,1.4552965776
11,1.4552965765
9,1.4552965754
10,1.4552965743
8,1.4552965732
10,1.4552965721
5,1.455296571
10,1.4552965699
9,1.4552965688
6,1.4552965677
3,1.4552965666
4,1.4552965655
6,1.4552965644
4,1.4552965633
4,1.4552965622
4,1.4552965611
0,1.45529656
1,1.4552965589
3,1.4552965578
-2,1.4552965567
7,1.4552965556
6,1.4552965545
3,1.4552965534
10,1.4552965523
7,1.4552965512
5,1.4552965501
6,1.455296549
2,1.4552965479
5,1.4552965468
2,1.4552965457
0,1.4552965446
5,1.4552965435
5,1.4552965424
3,1.4552965413
3,1.4552965402
7,1.4552965391
3,1.455296538
9,1.4552965369
12,1.4552965358
7,1.4552965347
5,1.4552965336
2,1.4552965325
3,1.4552965314
4,1.4552965303
8,1.4552965292
4,1.4552965281
7,1.455296527
8,1.4552965259
5,1.4552965248
5,1.4552965237
2,1.4552965226
1,1.4552965215
2,1.4552965204
1,1.4552965193
1,1.4552965182
5,1.4552965171
7,1.455296516
7,1.4552965149
8,1.4552965138
9,1.4552965127
4,1.4552965116
2,1.4552965105
7,1.4552965094
5,1.4552965083
7,1.4552965072
9,1.4552965061
4,1.455296505
5,1.4552965039
7,1.4552965028
2,1.4552965017
3,1.4552965006
6,1.4552964995
3,1.4552964984
4,1.4552964973
5,1.4552964962
4,1.4552964951
4,1.455296494
4,1.4552964929
2,1.4552964918
8,1.4552964907
6,1.4552964896
7,1.4552964885
6,1.4552964874
1,1.4552964863
3,1.4552964852
4,1.4552964841
6,1.455296483
6,1.4552964819
3,1.4552964808
5,1.4552964797
4,1.4552964786
7,1.4552964775
7,1.4552964764
6,1.4552964753
8,1.4552964742
4,1.4552964731
9,1.455296472
3,1.4552964709
-1,1.4552964698
5,1.4552964687
3,1.4552964676
4,1.4552964665
2,1.4552964654
7,1.4552964643
8,1.4552964632
11,1.4552964621
12,1.455296461
7,1.4552964599
5,1.4552964588
3,1.4552964577
7,1.4552964566
3,1.4552964555
2,1.4552964544
3,1.4552964533
5,1.4552964522
5,1.4552964511
0,1.45529645
2,1.4552964489
3,1.4552964478
9,1.4552964467
9,1.4552964456
8,1.4552964445
7,1.4552964434
11,1.4552964423
2,1.4552964412
3,1.4552964401
7,1.455296439
6,1.4552964379
7,1.4552964368
3,1.4552964357
2,1.4552964346
2,1.4552964335
4,1.4552964324
7,1.4552964313
2,1.4552964302
4,1.4552964291
4,1.455296428
-1,1.4552964269
4,1.4552964258
8,1.4552964247
3,1.4552964236
1,1.4552964225
5,1.4552964214
6,1.4552964203
3,1.4552964192
3,1.4552964181
7,1.455296417
11,1.4552964159
2,1.4552964148
1,1.4552964137
5,1.4552964126
4,1.4552964115
5,1.4552964104
2,1.4552964093
9,1.4552964082
11,1.4552964071
7,1.455296406
7,1.4552964049
5,1.4552964038
4,1.4552964027
8,1.4552964016
4,1.4552964005
4,1.4552963994
6,1.4552963983
3,1.4552963972
7,1.4552963961
8,1.455296395
7,1.4552963939
7,1.4552963928
0,1.4552963917
3,1.4552963906
4,1.4552963895
0,1.4552963884
1,1.4552963873
7,1.4552963862
5,1.4552963851
1,1.455296384
3,1.4552963829
7,1.4552963818
1,1.4552963807
2,1.4552963796
4,1.4552963785
8,1.4552963774
7,1.4552963763
4,1.4552963752
2,1.4552963741
-1,1.455296373
4,1.4552963719
5,1.4552963708
6,1.4552963697
3,1.4552963686
4,1.4552963675
0,1.4552963664
3,1.4552963653
6,1.4552963642
7,1.4552963631
3,1.455296362
8,1.4552963609
6,1.4552963598
4,1.4552963587
7,1.4552963576
4,1.4552963565
4,1.4552963554
5,1.4552963543
6,1.4552963532
8,1.4552963521
7,1.455296351
4,1.4552963499
5,1.4552963488
7,1.4552963477
5,1.4552963466
3,1.4552963455
0,1.4552963444
-2,1.4552963433
3,1.4552963422
2,1.4552963411
3,1.45529634
3,1.4552963389
7,1.4552963378
3,1.4552963367
5,1.4552963356
6,1.4552963345
6,1.4552963334
6,1.4552963323
9,1.4552963312
9,1.4552963301
9,1.455296329
5,1.4552963279
2,1.4552963268
2,1.4552963257
4,1.4552963246
2,1.4552963235
2,1.4552963224
6,1.4552963213
7,1.4552963202
5,1.4552963191
2,1.455296318
1,1.4552963169
5,1.4552963158
2,1.4552963147
6,1.4552963136
6,1.4552963125
8,1.4552963114
3,1.4552963103
5,1.4552963092
5,1.4552963081
3,1.455296307
4,1.4552963059
6,1.4552963048
5,1.4552963037
4,1.4552963026
2,1.4552963015
0,1.4552963004
2,1.4552962993
2,1.4552962982
3,1.4552962971
4,1.455296296
0,1.4552962949
3,1.4552962938
4,1.4552962927
2,1.4552962916
6,1.4552962905
7,1.4552962894
0,1.4552962883
4,1.4552962872
2,1.4552962861
4,1.455296285
3,1.4552962839
6,1.4552962828
4,1.4552962817
3,1.4552962806
5,1.4552962795
3,1.4552962784
8,1.4552962773
11,1.4552962762
7,1.4552962751
5,1.455296274
0,1.4552962729
5,1.4552962718
7,1.4552962707
5,1.4552962696
5,1.4552962685
3,1.4552962674
3,1.4552962663
3,1.4552962652
4,1.4552962641
5,1.455296263
7,1.4552962619
7,1.4552962608
6,1.4552962597
5,1.4552962586
7,1.4552962575
4,1.4552962564
7,1.4552962553
7,1.4552962542
3,1.4552962531
7,1.455296252
8,1.4552962509
6,1.4552962498
4,1.4552962487
5,1.4552962476
5,1.4552962465
6,1.4552962454
3,1.4552962443
7,1.4552962432
8,1.4552962421
8,1.455296241
2,1.4552962399
2,1.4552962388
6,1.4552962377
5,1.4552962366
2,1.4552962355
2,1.4552962344
2,1.4552962333
3,1.4552962322
2,1.4552962311
2,1.45529623
3,1.4552962289
1,1.4552962278
7,1.4552962267
4,1.4552962256
5,1.4552962245
8,1.4552962234
5,1.4552962223
9,1.4552962212
12,1.4552962201
7,1.455296219
4,1.4552962179
1,1.4552962168
0,1.4552962157
4,1.4552962146
5,1.4552962135
6,1.4552962124
4,1.4552962113
4,1.4552962102
4,1.4552962091
5,1.455296208
5,1.4552962069
11,1.4552962058
10,1.4552962047
6,1.4552962036
4,1.4552962025
4,1.4552962014
4,1.4552962003
5,1.4552961992
3,1.4552961981
6,1.455296197
1,1.4552961959
-1,1.4552961948
4,1.4552961937
1,1.4552961926
0,1.4552961915
2,1.4552961904
8,1.4552961893
5,1.4552961882
7,1.4552961871
7,1.455296186
1,1.4552961849
2,1.4552961838
2,1.4552961827
-1,1.4552961816
2,1.4552961805
5,1.4552961794
7,1.4552961783
5,1.4552961772
4,1.4552961761
4,1.455296175
9,1.4552961739
6,1.4552961728
4,1.4552961717
-1,1.4552961706
0,1.4552961695
0,1.4552961684
7,1.4552961673
2,1.4552961662
6,1.4552961651
3,1.455296164
3,1.4552961629
9,1.4552961618
4,1.4552961607
2,1.4552961596
-1,1.4552961585
2,1.4552961574
2,1.4552961563
8,1.4552961552
8,1.4552961541
6,1.455296153
4,1.4552961519
6,1.4552961508
4,1.4552961497
5,1.4552961486
5,1.4552961475
1,1.4552961464
1,1.4552961453
6,1.4552961442
8,1.4552961431
9,1.455296142
8,1.4552961409
6,1.4552961398
8,1.4552961387
4,1.4552961376
5,1.4552961365
4,1.4552961354
6,1.4552961343
8,1.4552961332
5,1.4552961321
4,1.455296131
2,1.4552961299
3,1.4552961288
3,1.4552961277
6,1.4552961266
4,1.4552961255
0,1.4552961244
0,1.4552961233
2,1.4552961222
5,1.4552961211
6,1.45529612
11,1.4552961189
9,1.4552961178
5,1.4552961167
1,1.4552961156
6,1.4552961145
3,1.4552961134
-1,1.4552961123
2,1.4552961112
3,1.4552961101
1,1.455296109
2,1.4552961079
4,1.4552961068
1,1.4552961057
4,1.4552961046
7,1.4552961035
5,1.4552961024
3,1.4552961013
5,1.4552961002
3,1.4552960991
4,1.455296098
7,1.4552960969
4,1.4552960958
2,1.4552960947
3,1.4552960936
5,1.4552960925
7,1.4552960914
5,1.4552960903
3,1.4552960892
8,1.4552960881
3,1.455296087
3,1.4552960859
3,1.4552960848
3,1.4552960837
1,1.4552960826
5,1.4552960815
8,1.4552960804
8,1.4552960793
6,1.4552960782
3,1.4552960771
1,1.455296076
2,1.4552960749
7,1.4552960738
10,1.4552960727
6,1.4552960716
5,1.4552960705
2,1.4552960694
5,1.4552960683
7,1.4552960672
4,1.4552960661
7,1.455296065
7,1.4552960639
3,1.4552960628
3,1.4552960617
2,1.4552960606
7,1.4552960595
1,1.4552960584
3,1.4552960573
2,1.4552960562
3,1.4552960551
4,1.455296054
1,1.4552960529
4,1.4552960518
7,1.4552960507
6,1.4552960496
7,1.4552960485
8,1.4552960474
9,1.4552960463
8,1.4552960452
8,1.4552960441
0,1.455296043
6,1.4552960419
3,1.4552960408
0,1.4552960397
6,1.4552960386
3,1.4552960375
4,1.4552960364
6,1.4552960353
3,1.4552960342
4,1.4552960331
5,1.455296032
4,1.4552960309
7,1.4552960298
6,1.4552960287
5,1.4552960276
0,1.4552960265
1,1.4552960254
3,1.4552960243
0,1.4552960232
-4,1.4552960221
-1,1.455296021
4,1.4552960199
4,1.4552960188
3,1.4552960177
6,1.4552960166
6,1.4552960155
11,1.4552960144
10,1.4552960133
13,1.4552960122
12,1.4552960111
14,1.45529601
8,1.4552960089
4,1.4552960078
6,1.4552960067
0,1.4552960056
5,1.4552960045
-1,1.4552960034
-1,1.4552960023
1,1.4552960012
-1,1.4552960001
3,1.455295999
4,1.4552959979
5,1.4552959968
5,1.4552959957
7,1.4552959946
5,1.4552959935
6,1.4552959924
7,1.4552959913
7,1.4552959902
1,1.4552959891
0,1.455295988
-1,1.4552959869
-4,1.4552959858
0,1.4552959847
3,1.4552959836
5,1.4552959825
9,1.4552959814
10,1.4552959803
13,1.4552959792
11,1.4552959781
16,1.455295977
14,1.4552959759
6,1.4552959748
1,1.4552959737
4,1.4552959726
1,1.4552959715
-7,1.4552959704
-1,1.4552959693
0,1.4552959682
1,1.4552959671
4,1.455295966
10,1.4552959649
16,1.4552959638
12,1.4552959627
11,1.4552959616
9,1.4552959605
9,1.4552959594
8,1.4552959583
5,1.4552959572
5,1.4552959561
3,1.455295955
1,1.4552959539
2,1.4552959528
0,1.4552959517
2,1.4552959506
5,1.4552959495
5,1.4552959484
7,1.4552959473
3,1.4552959462
4,1.4552959451
7,1.455295944
8,1.4552959429
7,1.4552959418
6,1.4552959407
5,1.4552959396
-1,1.4552959385
-3,1.4552959374
-2,1.4552959363
-5,1.4552959352
-2,1.4552959341
-1,1.455295933
-1,1.4552959319
8,1.4552959308
12,1.4552959297
11,1.4552959286
9,1.4552959275
8,1.4552959264
6,1.4552959253
7,1.4552959242
5,1.4552959231
6,1.455295922
4,1.4552959209
-3,1.4552959198
1,1.4552959187
4,1.4552959176
3,1.4552959165
3,1.4552959154
5,1.4552959143
3,1.4552959132
9,1.4552959121
9,1.455295911
6,1.4552959099
6,1.4552959088
4,1.4552959077
7,1.4552959066
2,1.4552959055
0,1.4552959044
0,1.4552959033
5,1.4552959022
4,1.4552959011
3,1.4552959
5,1.4552958989
7,1.4552958978
10,1.4552958967
9,1.4552958956
11,1.4552958945
11,1.4552958934
9,1.4552958923
4,1.4552958912
5,1.4552958901
2,1.455295889
1,1.4552958879
0,1.4552958868
2,1.4552958857
-2,1.4552958846
-6,1.4552958835
1,1.4552958824
1,1.4552958813
4,1.4552958802
9,1.4552958791
5,1.455295878
10,1.4552958769
10,1.4552958758
8,1.4552958747
14,1.4552958736
5,1.4552958725
6,1.4552958714
4,1.4552958703
3,1.4552958692
5,1.4552958681
1,1.455295867
2,1.4552958659
5,1.4552958648
8,1.4552958637
8,1.4552958626
7,1.4552958615
9,1.4552958604
2,1.4552958593
4,1.4552958582
5,1.4552958571
4,1.455295856
1,1.4552958549
0,1.4552958538
2,1.4552958527
3,1.4552958516
4,1.4552958505
0,1.4552958494
1,1.4552958483
6,1.4552958472
7,1.4552958461
7,1.455295845
10,1.4552958439
10,1.4552958428
9,1.4552958417
7,1.4552958406
5,1.4552958395
-3,1.4552958384
1,1.4552958373
-2,1.4552958362
-6,1.4552958351
-1,1.455295834
-5,1.4552958329
1,1.4552958318
5,1.4552958307
7,1.4552958296
13,1.4552958285
12,1.4552958274
9,1.4552958263
11,1.4552958252
13,1.4552958241
11,1.455295823
10,1.4552958219
0,1.4552958208
4,1.4552958197
5,1.4552958186
-1,1.4552958175
-2,1.4552958164
-2,1.4552958153
5,1.4552958142
11,1.4552958131
9,1.455295812
8,1.4552958109
10,1.4552958098
9,1.4552958087
7,1.4552958076
6,1.4552958065
3,1.4552958054
0,1.4552958043
4,1.4552958032
-2,1.4552958021
-7,1.455295801
2,1.4552957999
5,1.4552957988
11,1.4552957977
11,1.4552957966
10,1.4552957955
9,1.4552957944
6,1.4552957933
-3,1.4552957922
2,1.4552957911
3,1.45529579
0,1.4552957889
-1,1.4552957878
5,1.4552957867
5,1.4552957856
3,1.4552957845
3,1.4552957834
1,1.4552957823
7,1.4552957812
8,1.4552957801
11,1.455295779
13,1.4552957779
6,1.4552957768
8,1.4552957757
10,1.4552957746
5,1.4552957735
6,1.4552957724
2,1.4552957713
4,1.4552957702
5,1.4552957691
8,1.455295768
7,1.4552957669
5,1.4552957658
6,1.4552957647
6,1.4552957636
4,1.4552957625
0,1.4552957614
5,1.4552957603
6,1.4552957592
4,1.4552957581
5,1.455295757
3,1.4552957559
4,1.4552957548
3,1.4552957537
6,1.4552957526
7,1.4552957515
7,1.4552957504
5,1.4552957493
6,1.4552957482
4,1.4552957471
7,1.455295746
5,1.4552957449
3,1.4552957438
5,1.4552957427
6,1.4552957416
4,1.4552957405
4,1.4552957394
3,1.4552957383
-1,1.4552957372
-3,1.4552957361
-3,1.455295735
-2,1.4552957339
3,1.4552957328
4,1.4552957317
4,1.4552957306
15,1.4552957295
16,1.4552957284
12,1.4552957273
11,1.4552957262
13,1.4552957251
7,1.455295724
-1,1.4552957229
-1,1.4552957218
4,1.4552957207
6,1.4552957196
8,1.4552957185
8,1.4552957174
3,1.4552957163
5,1.4552957152
9,1.4552957141
8,1.455295713
8,1.4552957119
6,1.4552957108
4,1.4552957097
-1,1.4552957086
2,1.4552957075
1,1.4552957064
4,1.4552957053
4,1.4552957042
0,1.4552957031
4,1.455295702
4,1.4552957009
4,1.4552956998
4,1.4552956987
-1,1.4552956976
6,1.4552956965
12,1.4552956954
4,1.4552956943
5,1.4552956932
3,1.4552956921
3,1.455295691
0,1.4552956899
-1,1.4552956888
0,1.4552956877
3,1.4552956866
10,1.4552956855
6,1.4552956844
4,1.4552956833
8,1.4552956822
8,1.4552956811
7,1.45529568
7,1.4552956789
8,1.4552956778
3,1.4552956767
6,1.4552956756
7,1.4552956745
4,1.4552956734
-5,1.4552956723
-4,1.4552956712
7,1.4552956701
11,1.455295669
10,1.4552956679
6,1.4552956668
11,1.4552956657
9,1.4552956646
5,1.4552956635
5,1.4552956624
6,1.4552956613
3,1.4552956602
0,1.4552956591
2,1.455295658
2,1.4552956569
0,1.4552956558
4,1.4552956547
4,1.4552956536
5,1.4552956525
13,1.4552956514
10,1.4552956503
8,1.4552956492
7,1.4552956481
4,1.455295647
5,1.4552956459
0,1.4552956448
1,1.4552956437
3,1.4552956426
2,1.4552956415
3,1.4552956404
3,1.4552956393
11,1.4552956382
15,1.4552956371
9,1.455295636
7,1.4552956349
6,1.4552956338
8,1.4552956327
4,1.4552956316
4,1.4552956305
4,1.4552956294
1,1.4552956283
5,1.4552956272
5,1.4552956261
3,1.455295625
2,1.4552956239
-1,1.4552956228
1,1.4552956217
5,1.4552956206
7,1.4552956195
10,1.4552956184
10,1.4552956173
9,1.4552956162
11,1.4552956151
3,1.455295614
7,1.4552956129
5,1.4552956118
4,1.4552956107
2,1.4552956096
4,1.4552956085
1,1.4552956074
1,1.4552956063
5,1.4552956052
-1,1.4552956041
3,1.455295603
-1,1.4552956019
3,1.4552956008
3,1.4552955997
8,1.4552955986
4,1.4552955975
1,1.4552955964
-2,1.4552955953
2,1.4552955942
4,1.4552955931
4,1.455295592
6,1.4552955909
7,1.4552955898
4,1.4552955887
9,1.4552955876
9,1.4552955865
8,1.4552955854
7,1.4552955843
12,1.4552955832
6,1.4552955821
4,1.455295581
6,1.4552955799
7,1.4552955788
9,1.4552955777
6,1.4552955766
2,1.4552955755
-2,1.4552955744
-3,1.4552955733
2,1.4552955722
1,1.4552955711
4,1.45529557
7,1.4552955689
9,1.4552955678
4,1.4552955667
7,1.4552955656
5,1.4552955645
4,1.4552955634
5,1.4552955623
1,1.4552955612
5,1.4552955601
9,1.455295559
7,1.4552955579
-1,1.4552955568
3,1.4552955557
2,1.4552955546
0,1.4552955535
4,1.4552955524
4,1.4552955513
4,1.4552955502
8,1.4552955491
8,1.455295548
3,1.4552955469
5,1.4552955458
7,1.4552955447
4,1.4552955436
0,1.4552955425
4,1.4552955414
4,1.4552955403
4,1.4552955392
4,1.4552955381
5,1.455295537
6,1.4552955359
12,1.4552955348
6,1.4552955337
5,1.4552955326
9,1.4552955315
7,1.4552955304
8,1.4552955293
2,1.4552955282
-2,1.4552955271
-4,1.455295526
5,1.4552955249
8,1.4552955238
6,1.4552955227
4,1.4552955216
11,1.4552955205
4,1.4552955194
8,1.4552955183
8,1.4552955172
7,1.4552955161
7,1.455295515
9,1.4552955139
8,1.4552955128
4,1.4552955117
2,1.4552955106
-1,1.4552955095
0,1.4552955084
-4,1.4552955073
-5,1.4552955062
-1,1.4552955051
-2,1.455295504
6,1.4552955029
7,1.4552955018
9,1.4552955007
11,1.4552954996
13,1.4552954985
9,1.4552954974
4,1.4552954963
3,1.4552954952
0,1.4552954941
-4,1.455295493
-2,1.4552954919
-1,1.4552954908
0,1.4552954897
2,1.4552954886
8,1.4552954875
2,1.4552954864
6,1.4552954853
5,1.4552954842
4,1.4552954831
5,1.455295482
6,1.4552954809
9,1.4552954798
0,1.4541999843
4,1.4541999832
6,1.4541999821
5,1.454199981
0,1.4541999799
5,1.4541999788
5,1.4541999777
3,1.4541999766
7,1.4541999755
2,1.4541999744
2,1.4541999733
4,1.4541999722
9,1.4541999711
9,1.45419997
6,1.4541999689
5,1.4541999678
-2,1.4541999667
0,1.4541999656
3,1.4541999645
2,1.4541999634
5,1.4541999623
6,1.4541999612
1,1.4541999601
0,1.454199959
1,1.4541999579
9,1.4541999568
6,1.4541999557
8,1.4541999546
11,1.4541999535
5,1.4541999524
3,1.4541999513
4,1.4541999502
6,1.4541999491
1,1.454199948
3,1.4541999469
8,1.4541999458
8,1.4541999447
3,1.4541999436
1,1.4541999425
4,1.4541999414
4,1.4541999403
0,1.4541999392
4,1.4541999381
2,1.454199937
2,1.4541999359
2,1.4541999348
4,1.4541999337
11,1.4541999326
9,1.4541999315
10,1.4541999304
7,1.4541999293
2,1.4541999282
1,1.4541999271
3,1.454199926
3,1.4541999249
4,1.4541999238
3,1.4541999227
-1,1.4541999216
-3,1.4541999205
3,1.4541999194
4,1.4541999183
1,1.4541999172
-1,1.4541999161
3,1.454199915
1,1.4541999139
1,1.4541999128
6,1.4541999117
3,1.4541999106
8,1.4541999095
6,1.4541999084
6,1.4541999073
4,1.4541999062
-4,1.4541999051
1,1.454199904
6,1.4541999029
2,1.4541999018
7,1.4541999007
5,1.4541998996
8,1.4541998985
8,1.4541998974
4,1.4541998963
6,1.4541998952
9,1.4541998941
9,1.454199893
9,1.4541998919
8,1.4541998908
3,1.4541998897
4,1.4541998886
2,1.4541998875
0,1.4541998864
1,1.4541998853
1,1.4541998842
2,1.4541998831
3,1.454199882
6,1.4541998809
5,1.4541998798
4,1.4541998787
1,1.4541998776
7,1.4541998765
5,1.4541998754
1,1.4541998743
-3,1.4541998732
-2,1.4541998721
-3,1.454199871
1,1.4541998699
4,1.4541998688
8,1.4541998677
6,1.4541998666
8,1.4541998655
6,1.4541998644
2,1.4541998633
6,1.4541998622
3,1.4541998611
6,1.45419986
6,1.4541998589
6,1.4541998578
7,1.4541998567
6,1.4541998556
7,1.4541998545
2,1.4541998534
3,1.4541998523
3,1.4541998512
1,1.4541998501
-1,1.454199849
4,1.4541998479
-1,1.4541998468
1,1.4541998457
3,1.4541998446
7,1.4541998435
9,1.4541998424
11,1.4541998413
5,1.4541998402
5,1.4541998391
6,1.454199838
7,1.4541998369
4,1.4541998358
0,1.4541998347
0,1.4541998336
-4,1.4541998325
-4,1.4541998314
1,1.4541998303
3,1.4541998292
0,1.4541998281
3,1.454199827
5,1.4541998259
8,1.4541998248
6,1.4541998237
4,1.4541998226
4,1.4541998215
6,1.4541998204
1,1.4541998193
2,1.4541998182
2,1.4541998171
4,1.454199816
6,1.4541998149
4,1.4541998138
2,1.4541998127
3,1.4541998116
4,1.4541998105
6,1.4541998094
5,1.4541998083
7,1.4541998072
7,1.4541998061
8,1.454199805
7,1.4541998039
1,1.4541998028
1,1.4541998017
2,1.4541998006
7,1.4541997995
4,1.4541997984
9,1.4541997973
7,1.4541997962
4,1.4541997951
6,1.454199794
6,1.4541997929
9,1.4541997918
7,1.4541997907
-1,1.4541997896
3,1.4541997885
3,1.4541997874
3,1.4541997863
2,1.4541997852
1,1.4541997841
0,1.454199783
-1,1.4541997819
6,1.4541997808
5,1.4541997797
4,1.4541997786
9,1.4541997775
8,1.4541997764
8,1.4541997753
6,1.4541997742
8,1.4541997731
8,1.454199772
4,1.4541997709
1,1.4541997698
-2,1.4541997687
-2,1.4541997676
1,1.4541997665
-2,1.4541997654
0,1.4541997643
2,1.4541997632
5,1.4541997621
8,1.454199761
6,1.4541997599
6,1.4541997588
12,1.4541997577
14,1.4541997566
5,1.4541997555
7,1.4541997544
4,1.4541997533
3,1.4541997522
2,1.4541997511
4,1.45419975
7,1.4541997489
1,1.4541997478
2,1.4541997467
3,1.4541997456
1,1.4541997445
8,1.4541997434
11,1.4541997423
6,1.4541997412
3,1.4541997401
1,1.454199739
2,1.4541997379
1,1.4541997368
5,1.4541997357
7,1.4541997346
4,1.4541997335
8,1.4541997324
7,1.4541997313
5,1.4541997302
8,1.4541997291
7,1.454199728
8,1.4541997269
8,1.4541997258
2,1.4541997247
2,1.4541997236
1,1.4541997225
1,1.4541997214
7,1.4541997203
4,1.4541997192
1,1.4541997181
4,1.454199717
7,1.4541997159
8,1.4541997148
6,1.4541997137
5,1.4541997126
7,1.4541997115
4,1.4541997104
8,1.4541997093
8,1.4541997082
2,1.4541997071
